,year,month,month_sin,month_cos,buying_sessions,label,spent_money,spent_money_first_month,spent_money_second_month,buying_events_first_month,buying_events_second_month,all_events_first_month,all_events_second_month
6874,2022,3,1.0,6.123233995736766e-17,8.0,1.0,1298.92,221.92000000000002,0.0,0.0,0.0,0.0,0.0
6877,2022,2,0.8660254037844386,0.5000000000000001,8.0,1.0,1298.92,221.92000000000002,0.0,0.0,0.0,0.0,6.0
6883,2022,1,0.49999999999999994,0.8660254037844387,4.0,1.0,863.98,116.99,58.99,1.0,0.0,8.0,0.0
6884,2022,3,1.0,6.123233995736766e-17,4.0,1.0,863.98,116.99,58.99,0.0,0.0,0.0,0.0
6887,2022,1,0.49999999999999994,0.8660254037844387,5.0,0.0,828.48,0.0,0.0,0.0,0.0,9.0,0.0
6890,2022,3,1.0,6.123233995736766e-17,5.0,0.0,828.48,0.0,0.0,0.0,0.0,0.0,0.0
6893,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,69.0,0.0,69.0,0.0,0.0,14.0,0.0
6894,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,69.0,0.0,69.0,0.0,1.0,0.0,12.0
6899,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,782.83,112.0,670.83,1.0,0.0,24.0,0.0
6901,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,782.83,112.0,670.83,0.0,1.0,0.0,20.0
6903,2022,3,1.0,6.123233995736766e-17,2.0,0.0,782.83,112.0,670.83,0.0,0.0,0.0,0.0
6907,2022,2,0.8660254037844386,0.5000000000000001,5.0,0.0,528.9300000000001,0.0,0.0,0.0,0.0,0.0,8.0
6908,2022,1,0.49999999999999994,0.8660254037844387,5.0,0.0,528.9300000000001,0.0,0.0,0.0,0.0,0.0,0.0
6912,2022,3,1.0,6.123233995736766e-17,5.0,0.0,528.9300000000001,0.0,0.0,0.0,0.0,0.0,0.0
6919,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,1004.99,959.99,0.0,2.0,0.0,20.0,0.0
6920,2022,3,1.0,6.123233995736766e-17,3.0,0.0,1004.99,959.99,0.0,0.0,0.0,0.0,0.0
6922,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,1004.99,959.99,0.0,0.0,0.0,0.0,12.0
6929,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,680.0,0.0,680.0,0.0,1.0,0.0,5.0
6930,2022,3,1.0,6.123233995736766e-17,2.0,0.0,680.0,0.0,680.0,0.0,0.0,0.0,0.0
6932,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,680.0,0.0,680.0,0.0,0.0,0.0,0.0
6952,2022,3,1.0,6.123233995736766e-17,2.0,0.0,842.99,43.99,799.0,0.0,0.0,0.0,0.0
6955,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,842.99,43.99,799.0,1.0,0.0,2.0,0.0
6956,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,842.99,43.99,799.0,0.0,1.0,0.0,9.0
6962,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,438.36,0.0,59.0,0.0,0.0,7.0,0.0
6965,2022,3,1.0,6.123233995736766e-17,2.0,0.0,438.36,0.0,59.0,0.0,0.0,0.0,0.0
6968,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,438.36,0.0,59.0,0.0,1.0,0.0,9.0
6971,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,1204.1799999999998,0.0,1204.1799999999998,0.0,0.0,0.0,0.0
6972,2022,3,1.0,6.123233995736766e-17,3.0,0.0,1204.1799999999998,0.0,1204.1799999999998,0.0,0.0,0.0,0.0
6975,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,1204.1799999999998,0.0,1204.1799999999998,0.0,2.0,0.0,23.0
6982,2022,3,1.0,6.123233995736766e-17,2.0,0.0,542.99,0.0,542.99,0.0,0.0,0.0,0.0
6983,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,542.99,0.0,542.99,0.0,0.0,6.0,0.0
6984,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,542.99,0.0,542.99,0.0,2.0,0.0,11.0
6994,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,629.74,0.0,629.74,0.0,0.0,3.0,0.0
7005,2022,1,0.49999999999999994,0.8660254037844387,3.0,1.0,258.99,59.0,0.0,1.0,0.0,18.0,0.0
7008,2022,3,1.0,6.123233995736766e-17,3.0,1.0,258.99,59.0,0.0,0.0,0.0,0.0,0.0
7012,2022,2,0.8660254037844386,0.5000000000000001,3.0,1.0,258.99,59.0,0.0,0.0,0.0,0.0,0.0
7016,2022,3,1.0,6.123233995736766e-17,2.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0
7017,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,45.0,45.0,0.0,1.0,0.0,6.0,0.0
7018,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,4.0
7025,2022,3,1.0,6.123233995736766e-17,8.0,1.0,857.76,73.22,40.0,0.0,0.0,0.0,0.0
7026,2022,1,0.49999999999999994,0.8660254037844387,8.0,1.0,857.76,73.22,40.0,2.0,0.0,16.0,0.0
7031,2022,2,0.8660254037844386,0.5000000000000001,8.0,1.0,857.76,73.22,40.0,0.0,1.0,0.0,10.0
7033,2022,1,0.49999999999999994,0.8660254037844387,7.0,0.0,1575.99,0.0,689.0,0.0,0.0,9.0,0.0
7036,2022,3,1.0,6.123233995736766e-17,7.0,0.0,1575.99,0.0,689.0,0.0,0.0,0.0,0.0
7037,2022,2,0.8660254037844386,0.5000000000000001,7.0,0.0,1575.99,0.0,689.0,0.0,1.0,0.0,21.0
7044,2022,1,0.49999999999999994,0.8660254037844387,6.0,0.0,464.48,0.0,148.48,0.0,0.0,2.0,0.0
7046,2022,3,1.0,6.123233995736766e-17,6.0,0.0,464.48,0.0,148.48,0.0,0.0,0.0,0.0
7047,2022,2,0.8660254037844386,0.5000000000000001,6.0,0.0,464.48,0.0,148.48,0.0,1.0,0.0,3.0
7048,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,118.88,0.0,118.88,0.0,0.0,2.0,0.0
7049,2022,3,1.0,6.123233995736766e-17,1.0,0.0,118.88,0.0,118.88,0.0,0.0,0.0,0.0
7050,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,118.88,0.0,118.88,0.0,1.0,0.0,3.0
7052,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,54.98,0.0,54.98,0.0,1.0,0.0,2.0
7054,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,54.98,0.0,54.98,0.0,0.0,0.0,0.0
7061,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,129.0,129.0,0.0,1.0,0.0,9.0,0.0
7062,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,129.0,129.0,0.0,0.0,0.0,0.0,1.0
7065,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,939.0,0.0,0.0,0.0,0.0,2.0,0.0
7069,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,939.0,0.0,0.0,0.0,0.0,0.0,0.0
7075,2022,2,0.8660254037844386,0.5000000000000001,6.0,1.0,2118.54,26.8,689.0,0.0,1.0,0.0,20.0
7076,2022,1,0.49999999999999994,0.8660254037844387,6.0,1.0,2118.54,26.8,689.0,1.0,0.0,11.0,0.0
7079,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,689.0,689.0,0.0,1.0,0.0,10.0,0.0
7080,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,689.0,689.0,0.0,0.0,0.0,0.0,3.0
7081,2022,3,1.0,6.123233995736766e-17,1.0,0.0,689.0,689.0,0.0,0.0,0.0,0.0,0.0
7087,2022,2,0.8660254037844386,0.5000000000000001,5.0,0.0,2058.88,71.4,1357.74,0.0,2.0,0.0,9.0
7088,2022,1,0.49999999999999994,0.8660254037844387,5.0,0.0,2058.88,71.4,1357.74,1.0,0.0,8.0,0.0
7096,2022,3,1.0,6.123233995736766e-17,5.0,0.0,2058.88,71.4,1357.74,0.0,0.0,0.0,0.0
7097,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,472.99,0.0,429.0,0.0,0.0,11.0,0.0
7099,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,472.99,0.0,429.0,0.0,1.0,0.0,3.0
7103,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,95.0,95.0,0.0,1.0,0.0,2.0,0.0
7106,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,129.0,129.0,0.0,1.0,0.0,4.0,0.0
7109,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,129.0,129.0,0.0,0.0,0.0,0.0,0.0
7110,2022,1,0.49999999999999994,0.8660254037844387,4.0,0.0,345.48,148.48,197.0,1.0,0.0,20.0,0.0
7112,2022,3,1.0,6.123233995736766e-17,2.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0
7113,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0
7114,2022,1,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0
7120,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,176.99,99.99,77.0,1.0,0.0,3.0,0.0
7121,2022,3,1.0,6.123233995736766e-17,2.0,0.0,176.99,99.99,77.0,0.0,0.0,0.0,0.0
7123,2022,3,1.0,6.123233995736766e-17,2.0,1.0,1328.74,699.0,0.0,0.0,0.0,0.0,0.0
7124,2022,1,0.49999999999999994,0.8660254037844387,2.0,1.0,1328.74,699.0,0.0,1.0,0.0,4.0,0.0
7127,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,122.99000000000001,0.0,79.0,0.0,0.0,1.0,0.0
7128,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,122.99000000000001,0.0,79.0,0.0,1.0,0.0,10.0
7129,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,763.0,0.0,763.0,0.0,1.0,0.0,4.0
7130,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,763.0,0.0,763.0,0.0,0.0,10.0,0.0
7132,2022,3,1.0,6.123233995736766e-17,1.0,0.0,763.0,0.0,763.0,0.0,0.0,0.0,0.0
7134,2022,3,1.0,6.123233995736766e-17,1.0,0.0,138.99,0.0,0.0,0.0,0.0,0.0,0.0
7135,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,138.99,0.0,0.0,0.0,0.0,0.0,0.0
7136,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,138.99,0.0,0.0,0.0,0.0,0.0,2.0
7156,2022,2,0.8660254037844386,0.5000000000000001,8.0,0.0,1375.53,0.0,748.98,0.0,3.0,0.0,16.0
7157,2022,1,0.49999999999999994,0.8660254037844387,8.0,0.0,1375.53,0.0,748.98,0.0,0.0,7.0,0.0
7172,2022,2,0.8660254037844386,0.5000000000000001,4.0,0.0,965.0,0.0,346.0,0.0,2.0,0.0,16.0
7177,2022,3,1.0,6.123233995736766e-17,4.0,0.0,715.36,0.0,336.0,0.0,0.0,0.0,0.0
7178,2022,2,0.8660254037844386,0.5000000000000001,4.0,0.0,715.36,0.0,336.0,0.0,2.0,0.0,11.0
7183,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,700.53,629.74,43.99,0.0,1.0,0.0,2.0
7184,2022,3,1.0,6.123233995736766e-17,3.0,0.0,700.53,629.74,43.99,0.0,0.0,0.0,0.0
7189,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,329.93,188.0,99.99,0.0,1.0,0.0,5.0
7191,2022,3,1.0,6.123233995736766e-17,3.0,0.0,329.93,188.0,99.99,0.0,0.0,0.0,0.0
7198,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,1148.0,0.0,849.0,0.0,2.0,0.0,13.0
7199,2022,3,1.0,6.123233995736766e-17,3.0,0.0,1148.0,0.0,849.0,0.0,0.0,0.0,0.0
7201,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,1148.0,0.0,849.0,0.0,0.0,2.0,0.0
7202,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,445.99,348.0,0.0,1.0,0.0,10.0,0.0
7203,2022,3,1.0,6.123233995736766e-17,2.0,0.0,445.99,348.0,0.0,0.0,0.0,0.0,0.0
7204,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,445.99,348.0,0.0,0.0,0.0,0.0,0.0
7206,2022,3,1.0,6.123233995736766e-17,4.0,0.0,648.74,629.74,0.0,0.0,0.0,0.0,0.0
7207,2022,2,0.8660254037844386,0.5000000000000001,4.0,0.0,648.74,629.74,0.0,0.0,0.0,0.0,5.0
7208,2022,1,0.49999999999999994,0.8660254037844387,4.0,0.0,648.74,629.74,0.0,1.0,0.0,6.0,0.0
7216,2022,3,1.0,6.123233995736766e-17,7.0,0.0,1950.35,1095.0,548.97,0.0,0.0,0.0,0.0
7217,2022,1,0.49999999999999994,0.8660254037844387,7.0,0.0,1950.35,1095.0,548.97,3.0,0.0,15.0,0.0
7218,2022,2,0.8660254037844386,0.5000000000000001,7.0,0.0,1950.35,1095.0,548.97,0.0,1.0,0.0,15.0
7220,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,193.87,134.88,0.0,0.0,0.0,0.0,0.0
7221,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,193.87,134.88,0.0,2.0,0.0,7.0,0.0
7222,2022,3,1.0,6.123233995736766e-17,3.0,0.0,193.87,134.88,0.0,0.0,0.0,0.0,0.0
7224,2022,3,1.0,6.123233995736766e-17,4.0,0.0,1183.74,884.74,299.0,0.0,0.0,0.0,0.0
7225,2022,1,0.49999999999999994,0.8660254037844387,4.0,0.0,1183.74,884.74,299.0,2.0,0.0,20.0,0.0
7226,2022,2,0.8660254037844386,0.5000000000000001,4.0,0.0,1183.74,884.74,299.0,0.0,1.0,0.0,5.0
7230,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,58.99,0.0,0.0,0.0,0.0,0.0,1.0
7231,2022,3,1.0,6.123233995736766e-17,3.0,0.0,58.99,0.0,0.0,0.0,0.0,0.0,0.0
7233,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,58.99,0.0,0.0,0.0,0.0,0.0,0.0
7237,2022,1,0.49999999999999994,0.8660254037844387,5.0,0.0,1734.99,1587.99,147.0,4.0,0.0,18.0,0.0
7238,2022,2,0.8660254037844386,0.5000000000000001,5.0,0.0,1734.99,1587.99,147.0,0.0,1.0,0.0,10.0
7248,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,413.98,206.99,206.99,0.0,1.0,0.0,34.0
7249,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,413.98,206.99,206.99,1.0,0.0,19.0,0.0
7252,2022,3,1.0,6.123233995736766e-17,3.0,0.0,413.98,206.99,206.99,0.0,0.0,0.0,0.0
7257,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
7266,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,1784.0,1399.0,0.0,2.0,0.0,10.0,0.0
7267,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,1784.0,1399.0,0.0,0.0,0.0,0.0,7.0
7268,2022,3,1.0,6.123233995736766e-17,3.0,0.0,1784.0,1399.0,0.0,0.0,0.0,0.0,0.0
7275,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,357.98,0.0,0.0,0.0,0.0,8.0,0.0
7276,2022,3,1.0,6.123233995736766e-17,3.0,0.0,357.98,0.0,0.0,0.0,0.0,0.0,0.0
7279,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,357.98,0.0,0.0,0.0,0.0,0.0,5.0
7284,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,278.99,0.0,0.0,0.0,0.0,0.0,0.0
7285,2022,3,1.0,6.123233995736766e-17,3.0,0.0,278.99,0.0,0.0,0.0,0.0,0.0,0.0
7289,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,278.99,0.0,0.0,0.0,0.0,0.0,1.0
7292,2022,3,1.0,6.123233995736766e-17,3.0,1.0,1289.0,619.0,0.0,0.0,0.0,0.0,0.0
7293,2022,2,0.8660254037844386,0.5000000000000001,3.0,1.0,1289.0,619.0,0.0,0.0,0.0,0.0,6.0
7296,2022,1,0.49999999999999994,0.8660254037844387,3.0,1.0,1289.0,619.0,0.0,1.0,0.0,4.0,0.0
7301,2022,2,0.8660254037844386,0.5000000000000001,3.0,1.0,435.04,68.09,0.0,0.0,0.0,0.0,0.0
7302,2022,1,0.49999999999999994,0.8660254037844387,3.0,1.0,435.04,68.09,0.0,1.0,0.0,16.0,0.0
7304,2022,3,1.0,6.123233995736766e-17,3.0,1.0,435.04,68.09,0.0,0.0,0.0,0.0,0.0
7310,2022,3,1.0,6.123233995736766e-17,3.0,0.0,206.0,0.0,77.0,0.0,0.0,0.0,0.0
7311,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,206.0,0.0,77.0,0.0,0.0,1.0,0.0
7314,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,206.0,0.0,77.0,0.0,1.0,0.0,2.0
7321,2022,3,1.0,6.123233995736766e-17,1.0,0.0,849.0,0.0,0.0,0.0,0.0,0.0,0.0
7323,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,849.0,0.0,0.0,0.0,0.0,4.0,0.0
7327,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,29.19,29.19,0.0,1.0,0.0,12.0,0.0
7329,2022,3,1.0,6.123233995736766e-17,1.0,0.0,29.19,29.19,0.0,0.0,0.0,0.0,0.0
7335,2022,3,1.0,6.123233995736766e-17,4.0,1.0,953.9200000000001,174.95,0.0,0.0,0.0,0.0,0.0
7336,2022,1,0.49999999999999994,0.8660254037844387,4.0,1.0,953.9200000000001,174.95,0.0,1.0,0.0,11.0,0.0
7343,2022,3,1.0,6.123233995736766e-17,5.0,0.0,854.87,0.0,118.88,0.0,0.0,0.0,0.0
7344,2022,1,0.49999999999999994,0.8660254037844387,5.0,0.0,854.87,0.0,118.88,0.0,0.0,7.0,0.0
7351,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,239.0,239.0,0.0,1.0,0.0,13.0,0.0
7354,2022,3,1.0,6.123233995736766e-17,1.0,0.0,239.0,239.0,0.0,0.0,0.0,0.0,0.0
7356,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,239.0,239.0,0.0,0.0,0.0,0.0,2.0
7360,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,468.79,0.0,424.8,0.0,2.0,0.0,17.0
7361,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,468.79,0.0,424.8,0.0,0.0,10.0,0.0
7362,2022,3,1.0,6.123233995736766e-17,3.0,0.0,468.79,0.0,424.8,0.0,0.0,0.0,0.0
7368,2022,3,1.0,6.123233995736766e-17,3.0,0.0,607.96,548.97,0.0,0.0,0.0,0.0,0.0
7369,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,607.96,548.97,0.0,1.0,0.0,13.0,0.0
7371,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,607.96,548.97,0.0,0.0,0.0,0.0,11.0
7375,2022,3,1.0,6.123233995736766e-17,3.0,0.0,120.99000000000001,0.0,43.99,0.0,0.0,0.0,0.0
7377,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,120.99000000000001,0.0,43.99,0.0,0.0,0.0,0.0
7378,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,120.99000000000001,0.0,43.99,0.0,1.0,0.0,7.0
7383,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,296.43,155.44,140.99,0.0,1.0,0.0,5.0
7385,2022,3,1.0,6.123233995736766e-17,2.0,0.0,296.43,155.44,140.99,0.0,0.0,0.0,0.0
7390,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,296.43,155.44,140.99,1.0,0.0,3.0,0.0
7393,2022,3,1.0,6.123233995736766e-17,3.0,1.0,363.99,166.99,0.0,0.0,0.0,0.0,0.0
7395,2022,2,0.8660254037844386,0.5000000000000001,3.0,1.0,363.99,166.99,0.0,0.0,0.0,0.0,15.0
7401,2022,1,0.49999999999999994,0.8660254037844387,3.0,1.0,363.99,166.99,0.0,2.0,0.0,14.0,0.0
7403,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,342.98,342.98,0.0,0.0,0.0,0.0,13.0
7405,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,342.98,342.98,0.0,2.0,0.0,4.0,0.0
7411,2022,3,1.0,6.123233995736766e-17,2.0,0.0,342.98,342.98,0.0,0.0,0.0,0.0,0.0
7414,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,991.85,499.0,179.0,1.0,0.0,11.0,0.0
7415,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,991.85,499.0,179.0,0.0,1.0,0.0,10.0
7418,2022,3,1.0,6.123233995736766e-17,3.0,0.0,991.85,499.0,179.0,0.0,0.0,0.0,0.0
7424,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,379.36,0.0,0.0,0.0,0.0,29.0,0.0
7425,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,379.36,0.0,0.0,0.0,0.0,0.0,13.0
7430,2022,3,1.0,6.123233995736766e-17,2.0,0.0,379.36,0.0,0.0,0.0,0.0,0.0,0.0
7439,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,499.0,499.0,0.0,0.0,0.0,0.0,5.0
7440,2022,3,1.0,6.123233995736766e-17,1.0,0.0,499.0,499.0,0.0,0.0,0.0,0.0,0.0
7441,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,499.0,499.0,0.0,1.0,0.0,10.0,0.0
7453,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0
7455,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,255.0,0.0,0.0,0.0,0.0,2.0,0.0
7458,2022,3,1.0,6.123233995736766e-17,3.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0
7459,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,44.0,44.0,0.0,0.0,0.0,0.0,7.0
7461,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,44.0,44.0,0.0,1.0,0.0,8.0,0.0
7466,2022,3,1.0,6.123233995736766e-17,1.0,0.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0
7467,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0
7469,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0
7474,2022,3,1.0,6.123233995736766e-17,3.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0
7477,2022,2,0.8660254037844386,0.5000000000000001,4.0,0.0,346.99,0.0,147.0,0.0,1.0,0.0,8.0
7478,2022,1,0.49999999999999994,0.8660254037844387,4.0,0.0,346.99,0.0,147.0,0.0,0.0,21.0,0.0
7481,2022,3,1.0,6.123233995736766e-17,4.0,0.0,346.99,0.0,147.0,0.0,0.0,0.0,0.0
7485,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,426.0,247.0,0.0,1.0,0.0,11.0,0.0
7486,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,426.0,247.0,0.0,0.0,0.0,0.0,0.0
7489,2022,3,1.0,6.123233995736766e-17,2.0,0.0,426.0,247.0,0.0,0.0,0.0,0.0,0.0
7492,2022,3,1.0,6.123233995736766e-17,3.0,0.0,102.98,0.0,0.0,0.0,0.0,0.0,0.0
7493,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,102.98,0.0,0.0,0.0,0.0,0.0,13.0
7495,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,102.98,0.0,0.0,0.0,0.0,20.0,0.0
7500,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,112.0,112.0,0.0,1.0,0.0,5.0,0.0
7501,2022,3,1.0,6.123233995736766e-17,1.0,0.0,112.0,112.0,0.0,0.0,0.0,0.0,0.0
7502,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,112.0,112.0,0.0,0.0,0.0,0.0,0.0
7508,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,58.99,0.0,58.99,0.0,1.0,0.0,13.0
7516,2022,3,1.0,6.123233995736766e-17,1.0,0.0,129.0,0.0,129.0,0.0,0.0,0.0,0.0
7517,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,129.0,0.0,129.0,0.0,1.0,0.0,9.0
7520,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,129.0,0.0,129.0,0.0,0.0,9.0,0.0
7524,2022,2,0.8660254037844386,0.5000000000000001,4.0,1.0,1568.73,619.99,0.0,0.0,0.0,0.0,0.0
7526,2022,1,0.49999999999999994,0.8660254037844387,4.0,1.0,1568.73,619.99,0.0,1.0,0.0,3.0,0.0
7529,2022,3,1.0,6.123233995736766e-17,4.0,1.0,1568.73,619.99,0.0,0.0,0.0,0.0,0.0
7538,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,190.34,0.0,34.9,0.0,0.0,1.0,0.0
7539,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,190.34,0.0,34.9,0.0,1.0,0.0,10.0
7540,2022,3,1.0,6.123233995736766e-17,2.0,0.0,190.34,0.0,34.9,0.0,0.0,0.0,0.0
7551,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,629.74,629.74,0.0,1.0,0.0,12.0,0.0
7553,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,629.74,629.74,0.0,0.0,0.0,0.0,7.0
7557,2022,3,1.0,6.123233995736766e-17,1.0,0.0,629.74,629.74,0.0,0.0,0.0,0.0,0.0
7559,2022,3,1.0,6.123233995736766e-17,4.0,0.0,1004.0,0.0,77.0,0.0,0.0,0.0,0.0
7561,2022,2,0.8660254037844386,0.5000000000000001,4.0,0.0,1004.0,0.0,77.0,0.0,1.0,0.0,4.0
7562,2022,1,0.49999999999999994,0.8660254037844387,4.0,0.0,1004.0,0.0,77.0,0.0,0.0,13.0,0.0
7571,2022,3,1.0,6.123233995736766e-17,1.0,0.0,129.0,129.0,0.0,0.0,0.0,0.0,0.0
7589,2022,3,1.0,6.123233995736766e-17,7.0,0.0,1451.29,0.0,698.99,0.0,0.0,0.0,0.0
7590,2022,2,0.8660254037844386,0.5000000000000001,7.0,0.0,1451.29,0.0,698.99,0.0,3.0,0.0,25.0
7591,2022,1,0.49999999999999994,0.8660254037844387,7.0,0.0,1451.29,0.0,698.99,0.0,0.0,0.0,0.0
7598,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,34.98,34.98,0.0,0.0,0.0,0.0,0.0
7600,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,34.98,34.98,0.0,1.0,0.0,11.0,0.0
7602,2022,3,1.0,6.123233995736766e-17,1.0,0.0,34.98,34.98,0.0,0.0,0.0,0.0,0.0
7607,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,91.99,91.99,0.0,2.0,0.0,25.0,0.0
7608,2022,3,1.0,6.123233995736766e-17,2.0,0.0,91.99,91.99,0.0,0.0,0.0,0.0,0.0
7611,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,91.99,91.99,0.0,0.0,0.0,0.0,0.0
